U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.697;0.69;0.692;0.692;0.683;3.454;55.077;0.55077
0.697;0.69;0.692;0.693;0.683;3.455;55.023;0.55023
0.698;0.69;0.692;0.693;0.683;3.456;54.994;0.54994
0.697;0.69;0.692;0.692;0.683;3.454;54.999;0.54999
0.697;0.69;0.692;0.692;0.683;3.454;54.999;0.54999
0.697;0.69;0.693;0.693;0.684;3.457;54.965;0.54965
0.697;0.69;0.693;0.693;0.683;3.456;54.926;0.54926
0.697;0.69;0.693;0.693;0.684;3.457;54.916;0.54916
0.697;0.69;0.693;0.693;0.683;3.456;54.891;0.54891
0.697;0.69;0.693;0.693;0.684;3.457;54.877;0.54877
0.697;0.69;0.693;0.693;0.684;3.457;54.833;0.54833
0.697;0.69;0.693;0.693;0.684;3.457;54.823;0.54823
0.697;0.69;0.693;0.693;0.684;3.457;54.818;0.54818
0.697;0.69;0.693;0.693;0.684;3.457;54.808;0.54808
0.698;0.69;0.693;0.693;0.684;3.458;54.808;0.54808
0.698;0.691;0.693;0.693;0.684;3.459;54.794;0.54794
0.698;0.691;0.693;0.693;0.684;3.459;54.73;0.5473
0.698;0.691;0.693;0.693;0.684;3.459;54.73;0.5473
0.698;0.691;0.693;0.694;0.684;3.46;54.706;0.54706
0.698;0.691;0.693;0.693;0.684;3.459;54.672;0.54672
0.698;0.691;0.693;0.693;0.684;3.459;54.633;0.54633
0.698;0.691;0.693;0.693;0.684;3.459;54.628;0.54628
0.698;0.691;0.693;0.693;0.684;3.459;54.642;0.54642
0.699;0.691;0.693;0.694;0.684;3.461;54.603;0.54603
0.699;0.691;0.693;0.694;0.684;3.461;54.564;0.54564
0.699;0.691;0.693;0.694;0.684;3.461;54.53;0.5453
0.699;0.691;0.693;0.694;0.684;3.461;54.525;0.54525
0.699;0.691;0.693;0.693;0.684;3.46;54.491;0.54491
0.699;0.691;0.693;0.693;0.684;3.46;54.491;0.54491
0.699;0.691;0.693;0.694;0.684;3.461;54.486;0.54486
0.699;0.691;0.693;0.694;0.684;3.461;54.437;0.54437
0.699;0.691;0.693;0.694;0.684;3.461;54.432;0.54432
0.699;0.691;0.693;0.694;0.684;3.461;54.432;0.54432
0.699;0.691;0.693;0.694;0.684;3.461;54.369;0.54369
0.699;0.691;0.694;0.694;0.685;3.463;54.34;0.5434
0.699;0.691;0.693;0.694;0.684;3.461;54.335;0.54335
0.699;0.691;0.694;0.694;0.685;3.463;54.335;0.54335
0.699;0.691;0.694;0.694;0.685;3.463;54.335;0.54335
0.699;0.691;0.694;0.694;0.685;3.463;54.271;0.54271
0.699;0.691;0.694;0.694;0.685;3.463;54.237;0.54237
0.699;0.691;0.694;0.694;0.685;3.463;54.237;0.54237
0.699;0.691;0.694;0.694;0.685;3.463;54.232;0.54232
0.699;0.692;0.694;0.694;0.685;3.464;54.208;0.54208
0.699;0.692;0.694;0.694;0.685;3.464;54.183;0.54183
0.699;0.692;0.694;0.694;0.686;3.465;54.139;0.54139
0.699;0.691;0.694;0.694;0.686;3.464;54.139;0.54139
0.699;0.692;0.694;0.694;0.685;3.464;54.139;0.54139
0.699;0.692;0.694;0.694;0.685;3.464;54.125;0.54125
0.699;0.692;0.694;0.694;0.686;3.465;54.066;0.54066
0.7;0.692;0.694;0.695;0.685;3.466;54.037;0.54037
0.7;0.692;0.694;0.694;0.685;3.465;54.042;0.54042
0.7;0.692;0.694;0.695;0.686;3.467;54.042;0.54042
0.7;0.692;0.695;0.695;0.686;3.468;54.032;0.54032
0.7;0.692;0.694;0.695;0.686;3.467;53.968;0.53968
0.7;0.692;0.695;0.695;0.686;3.468;53.944;0.53944
0.7;0.692;0.694;0.695;0.686;3.467;53.944;0.53944
0.7;0.692;0.694;0.695;0.686;3.467;53.934;0.53934
0.7;0.692;0.695;0.695;0.686;3.468;53.915;0.53915
0.7;0.692;0.694;0.695;0.686;3.467;53.9;0.539
0.7;0.692;0.694;0.695;0.686;3.467;53.876;0.53876
0.7;0.692;0.694;0.695;0.686;3.467;53.846;0.53846
0.7;0.693;0.695;0.695;0.686;3.469;53.832;0.53832
0.7;0.693;0.695;0.695;0.686;3.469;53.783;0.53783
0.7;0.692;0.695;0.695;0.686;3.468;53.788;0.53788
0.7;0.693;0.695;0.695;0.687;3.47;53.768;0.53768
0.7;0.693;0.695;0.695;0.687;3.47;53.734;0.53734
0.7;0.693;0.695;0.695;0.687;3.47;53.709;0.53709
0.7;0.693;0.695;0.695;0.687;3.47;53.695;0.53695
0.7;0.693;0.695;0.696;0.687;3.471;53.68;0.5368
0.701;0.693;0.695;0.696;0.687;3.472;53.646;0.53646
0.7;0.693;0.695;0.695;0.687;3.47;53.641;0.53641
0.7;0.693;0.695;0.695;0.687;3.47;53.641;0.53641
0.7;0.693;0.695;0.695;0.687;3.47;53.626;0.53626
0.701;0.693;0.696;0.696;0.687;3.473;53.578;0.53578
0.701;0.694;0.696;0.696;0.687;3.474;53.548;0.53548
0.701;0.694;0.696;0.696;0.687;3.474;53.534;0.53534
0.701;0.693;0.696;0.696;0.687;3.473;53.49;0.5349
0.7;0.693;0.696;0.696;0.687;3.472;53.495;0.53495
0.7;0.693;0.696;0.695;0.687;3.471;53.504;0.53504
0.701;0.693;0.696;0.696;0.687;3.473;53.47;0.5347
0.701;0.693;0.696;0.696;0.687;3.473;53.451;0.53451
0.7;0.694;0.696;0.696;0.687;3.473;53.441;0.53441
0.7;0.694;0.696;0.696;0.687;3.473;53.382;0.53382
0.7;0.694;0.696;0.696;0.687;3.473;53.372;0.53372
0.7;0.694;0.696;0.696;0.687;3.473;53.363;0.53363
0.7;0.694;0.696;0.696;0.687;3.473;53.353;0.53353
0.701;0.694;0.697;0.696;0.687;3.475;53.324;0.53324
0.701;0.694;0.696;0.696;0.687;3.474;53.28;0.5328
0.701;0.694;0.697;0.696;0.687;3.475;53.27;0.5327
0.701;0.694;0.697;0.696;0.688;3.476;53.245;0.53245
0.701;0.694;0.697;0.696;0.688;3.476;53.211;0.53211
0.701;0.694;0.697;0.696;0.688;3.476;53.192;0.53192
0.701;0.694;0.697;0.696;0.688;3.476;53.187;0.53187
0.701;0.694;0.697;0.696;0.688;3.476;53.167;0.53167
0.701;0.694;0.697;0.696;0.688;3.476;53.172;0.53172
0.701;0.694;0.697;0.696;0.688;3.476;53.153;0.53153
0.701;0.694;0.697;0.696;0.688;3.476;53.133;0.53133
0.701;0.694;0.697;0.697;0.688;3.477;53.079;0.53079
0.701;0.695;0.697;0.697;0.688;3.478;53.06;0.5306
0.701;0.694;0.697;0.697;0.688;3.477;53.065;0.53065
0.702;0.695;0.697;0.697;0.688;3.479;53.021;0.53021
0.702;0.695;0.697;0.697;0.688;3.479;52.972;0.52972
0.702;0.695;0.697;0.697;0.688;3.479;52.987;0.52987
0.702;0.695;0.697;0.697;0.688;3.479;52.977;0.52977
0.702;0.695;0.697;0.697;0.688;3.479;52.962;0.52962
0.702;0.695;0.697;0.697;0.688;3.479;52.918;0.52918
0.702;0.695;0.697;0.697;0.689;3.48;52.884;0.52884
0.702;0.695;0.697;0.697;0.688;3.479;52.879;0.52879
0.702;0.695;0.697;0.697;0.688;3.479;52.874;0.52874
0.702;0.695;0.697;0.697;0.689;3.48;52.865;0.52865
0.702;0.695;0.697;0.698;0.689;3.481;52.821;0.52821
0.702;0.695;0.697;0.697;0.689;3.48;52.782;0.52782
0.702;0.695;0.697;0.698;0.689;3.481;52.786;0.52786
0.702;0.695;0.698;0.698;0.689;3.482;52.796;0.52796
0.702;0.695;0.698;0.698;0.689;3.482;52.757;0.52757
0.702;0.695;0.698;0.698;0.689;3.482;52.762;0.52762
0.702;0.695;0.698;0.698;0.689;3.482;52.742;0.52742
0.703;0.695;0.698;0.698;0.689;3.483;52.689;0.52689
0.702;0.695;0.698;0.698;0.689;3.482;52.674;0.52674
0.702;0.696;0.698;0.698;0.689;3.483;52.65;0.5265
0.703;0.696;0.698;0.698;0.689;3.484;52.655;0.52655
0.703;0.695;0.698;0.698;0.689;3.483;52.625;0.52625
0.703;0.696;0.698;0.698;0.689;3.484;52.576;0.52576
0.702;0.695;0.698;0.698;0.689;3.482;52.547;0.52547
0.703;0.696;0.698;0.698;0.689;3.484;52.562;0.52562
0.703;0.696;0.698;0.698;0.689;3.484;52.542;0.52542
0.703;0.696;0.698;0.698;0.689;3.484;52.479;0.52479
0.703;0.695;0.698;0.698;0.689;3.483;52.479;0.52479
0.703;0.696;0.698;0.698;0.689;3.484;52.474;0.52474
0.703;0.696;0.698;0.698;0.689;3.484;52.445;0.52445
0.703;0.696;0.698;0.698;0.689;3.484;52.445;0.52445
0.703;0.696;0.698;0.698;0.69;3.485;52.44;0.5244
0.703;0.696;0.698;0.698;0.69;3.485;52.376;0.52376
0.703;0.696;0.698;0.699;0.69;3.486;52.352;0.52352
0.703;0.696;0.698;0.699;0.69;3.486;52.357;0.52357
0.703;0.696;0.698;0.699;0.69;3.486;52.366;0.52366
0.703;0.696;0.698;0.699;0.69;3.486;52.342;0.52342
0.704;0.696;0.699;0.699;0.69;3.488;52.274;0.52274
0.704;0.696;0.699;0.699;0.69;3.488;52.239;0.52239
0.704;0.696;0.699;0.699;0.69;3.488;52.235;0.52235
0.704;0.696;0.698;0.699;0.69;3.487;52.205;0.52205
0.704;0.696;0.699;0.699;0.69;3.488;52.22;0.5222
0.704;0.696;0.699;0.699;0.69;3.488;52.191;0.52191
0.704;0.697;0.699;0.699;0.69;3.489;52.176;0.52176
0.704;0.696;0.699;0.699;0.69;3.488;52.137;0.52137
0.704;0.697;0.699;0.699;0.69;3.489;52.103;0.52103
0.704;0.697;0.699;0.699;0.69;3.489;52.088;0.52088
0.704;0.697;0.699;0.699;0.691;3.49;52.064;0.52064
0.704;0.697;0.699;0.699;0.69;3.489;52.034;0.52034
0.704;0.697;0.699;0.699;0.691;3.49;52.044;0.52044
0.704;0.697;0.699;0.699;0.691;3.49;52.01;0.5201
0.704;0.697;0.699;0.699;0.691;3.49;52.01;0.5201
0.704;0.697;0.699;0.699;0.691;3.49;51.976;0.51976
0.704;0.697;0.699;0.7;0.691;3.491;51.927;0.51927
0.704;0.697;0.699;0.7;0.691;3.491;51.941;0.51941
0.704;0.697;0.699;0.7;0.691;3.491;51.912;0.51912
0.704;0.697;0.7;0.7;0.691;3.492;51.893;0.51893
0.704;0.697;0.7;0.699;0.691;3.491;51.893;0.51893
0.704;0.697;0.7;0.7;0.691;3.492;51.893;0.51893
0.704;0.697;0.7;0.7;0.691;3.492;51.839;0.51839
0.704;0.697;0.7;0.7;0.691;3.492;51.824;0.51824
0.704;0.697;0.7;0.7;0.691;3.492;51.829;0.51829
0.704;0.697;0.7;0.7;0.691;3.492;51.795;0.51795
0.704;0.697;0.7;0.7;0.691;3.492;51.771;0.51771
0.705;0.697;0.7;0.7;0.692;3.494;51.717;0.51717
0.705;0.697;0.7;0.7;0.692;3.494;51.727;0.51727
0.705;0.698;0.7;0.7;0.692;3.495;51.692;0.51692
0.705;0.698;0.7;0.7;0.692;3.495;51.683;0.51683
0.705;0.698;0.7;0.7;0.692;3.495;51.624;0.51624
0.705;0.698;0.7;0.7;0.692;3.495;51.629;0.51629
0.705;0.698;0.7;0.7;0.692;3.495;51.619;0.51619
0.705;0.698;0.701;0.7;0.692;3.496;51.609;0.51609
0.705;0.698;0.701;0.7;0.692;3.496;51.6;0.516
0.705;0.698;0.701;0.7;0.692;3.496;51.585;0.51585
0.705;0.698;0.701;0.7;0.692;3.496;51.541;0.51541
0.705;0.698;0.701;0.7;0.692;3.496;51.531;0.51531
0.705;0.698;0.701;0.7;0.692;3.496;51.492;0.51492
0.705;0.698;0.701;0.7;0.692;3.496;51.502;0.51502
0.705;0.698;0.701;0.7;0.692;3.496;51.482;0.51482
0.705;0.698;0.701;0.7;0.692;3.496;51.419;0.51419
0.705;0.698;0.701;0.7;0.692;3.496;51.414;0.51414
0.705;0.698;0.701;0.701;0.692;3.497;51.394;0.51394
0.705;0.698;0.701;0.701;0.692;3.497;51.394;0.51394
0.705;0.698;0.702;0.701;0.692;3.498;51.385;0.51385
0.705;0.699;0.702;0.701;0.692;3.499;51.321;0.51321
0.705;0.699;0.702;0.701;0.692;3.499;51.311;0.51311
0.705;0.699;0.701;0.701;0.693;3.499;51.297;0.51297
0.706;0.699;0.702;0.701;0.693;3.501;51.267;0.51267
0.706;0.699;0.702;0.701;0.693;3.501;51.233;0.51233
0.705;0.699;0.702;0.701;0.693;3.5;51.219;0.51219
0.706;0.699;0.702;0.701;0.693;3.501;51.204;0.51204
0.706;0.699;0.702;0.701;0.693;3.501;51.199;0.51199
0.706;0.699;0.702;0.701;0.693;3.501;51.204;0.51204
0.705;0.699;0.702;0.701;0.693;3.5;51.184;0.51184
0.706;0.699;0.702;0.701;0.693;3.501;51.126;0.51126
0.706;0.699;0.702;0.701;0.693;3.501;51.106;0.51106
0.706;0.699;0.702;0.701;0.693;3.501;51.106;0.51106
0.706;0.699;0.702;0.701;0.693;3.501;51.072;0.51072
0.706;0.699;0.702;0.701;0.693;3.501;51.028;0.51028
0.706;0.699;0.702;0.701;0.693;3.501;51.023;0.51023
0.706;0.699;0.702;0.701;0.693;3.501;51.033;0.51033
0.706;0.699;0.702;0.701;0.693;3.501;50.994;0.50994
0.706;0.7;0.702;0.701;0.693;3.502;50.965;0.50965
0.706;0.699;0.702;0.701;0.693;3.501;50.931;0.50931
0.706;0.699;0.702;0.701;0.693;3.501;50.926;0.50926
0.706;0.699;0.702;0.702;0.693;3.502;50.916;0.50916
0.706;0.699;0.702;0.702;0.693;3.502;50.896;0.50896
0.706;0.7;0.702;0.702;0.694;3.504;50.877;0.50877
0.706;0.7;0.703;0.702;0.694;3.505;50.828;0.50828
0.706;0.699;0.703;0.702;0.693;3.503;50.838;0.50838
0.706;0.7;0.703;0.702;0.693;3.504;50.813;0.50813
0.706;0.7;0.703;0.702;0.694;3.505;50.804;0.50804
0.706;0.7;0.703;0.702;0.694;3.505;50.804;0.50804
0.706;0.7;0.703;0.702;0.694;3.505;50.735;0.50735
0.706;0.7;0.703;0.702;0.694;3.505;50.72;0.5072
0.707;0.7;0.703;0.702;0.694;3.506;50.735;0.50735
0.706;0.7;0.703;0.702;0.694;3.505;50.72;0.5072
0.707;0.701;0.703;0.702;0.694;3.507;50.677;0.50677
0.707;0.701;0.703;0.702;0.694;3.507;50.628;0.50628
0.707;0.7;0.703;0.702;0.694;3.506;50.623;0.50623
0.707;0.701;0.703;0.702;0.694;3.507;50.608;0.50608
0.707;0.701;0.703;0.702;0.694;3.507;50.594;0.50594
0.707;0.7;0.703;0.702;0.694;3.506;50.589;0.50589
0.707;0.701;0.703;0.702;0.694;3.507;50.559;0.50559
0.707;0.701;0.703;0.702;0.694;3.507;50.52;0.5052
0.707;0.701;0.703;0.702;0.694;3.507;50.506;0.50506
0.707;0.701;0.703;0.702;0.694;3.507;50.51;0.5051
0.707;0.701;0.703;0.703;0.694;3.508;50.481;0.50481
0.707;0.701;0.703;0.702;0.694;3.507;50.427;0.50427
0.707;0.701;0.703;0.702;0.694;3.507;50.427;0.50427
0.707;0.701;0.703;0.702;0.694;3.507;50.423;0.50423
0.707;0.701;0.703;0.702;0.694;3.507;50.413;0.50413
0.707;0.701;0.703;0.703;0.694;3.508;50.418;0.50418
0.707;0.701;0.703;0.702;0.694;3.507;50.379;0.50379
0.707;0.701;0.704;0.702;0.694;3.508;50.344;0.50344
0.707;0.701;0.704;0.703;0.694;3.509;50.33;0.5033
0.707;0.701;0.704;0.703;0.695;3.51;50.325;0.50325
0.707;0.701;0.704;0.703;0.695;3.51;50.315;0.50315
0.707;0.701;0.704;0.703;0.695;3.51;50.276;0.50276
0.707;0.701;0.704;0.703;0.695;3.51;50.276;0.50276
0.707;0.701;0.704;0.703;0.695;3.51;50.247;0.50247
0.707;0.702;0.704;0.703;0.695;3.511;50.232;0.50232
0.707;0.702;0.704;0.703;0.695;3.511;50.213;0.50213
0.707;0.702;0.704;0.703;0.695;3.511;50.173;0.50173
0.707;0.702;0.704;0.703;0.695;3.511;50.203;0.50203
0.707;0.702;0.704;0.704;0.695;3.512;50.159;0.50159
0.707;0.702;0.704;0.704;0.695;3.512;50.134;0.50134
0.707;0.702;0.704;0.704;0.695;3.512;50.115;0.50115
0.708;0.702;0.704;0.704;0.695;3.513;50.061;0.50061
0.708;0.702;0.704;0.704;0.695;3.513;50.061;0.50061
0.708;0.702;0.704;0.704;0.695;3.513;50.032;0.50032
0.708;0.702;0.704;0.704;0.695;3.513;50.022;0.50022
0.708;0.702;0.704;0.704;0.695;3.513;49.963;0.49963
0.708;0.702;0.704;0.704;0.695;3.513;49.959;0.49959
0.708;0.702;0.705;0.704;0.695;3.514;49.973;0.49973
0.708;0.702;0.705;0.704;0.696;3.515;49.954;0.49954
0.708;0.702;0.705;0.704;0.696;3.515;49.934;0.49934
0.708;0.702;0.705;0.704;0.696;3.515;49.92;0.4992
0.708;0.702;0.705;0.704;0.696;3.515;49.866;0.49866
0.708;0.702;0.705;0.704;0.696;3.515;49.885;0.49885
0.707;0.702;0.705;0.704;0.696;3.514;49.846;0.49846
0.708;0.702;0.705;0.704;0.696;3.515;49.841;0.49841
0.708;0.702;0.705;0.704;0.696;3.515;49.832;0.49832
0.708;0.703;0.705;0.704;0.696;3.516;49.773;0.49773
0.708;0.702;0.705;0.705;0.696;3.516;49.778;0.49778
0.709;0.702;0.705;0.705;0.697;3.518;49.768;0.49768
0.708;0.703;0.705;0.705;0.697;3.518;49.724;0.49724
0.708;0.703;0.705;0.705;0.697;3.518;49.675;0.49675
0.709;0.703;0.705;0.705;0.696;3.518;49.666;0.49666
0.709;0.703;0.705;0.705;0.697;3.519;49.661;0.49661
0.709;0.703;0.705;0.705;0.697;3.519;49.636;0.49636
0.709;0.703;0.705;0.705;0.697;3.519;49.646;0.49646
0.71;0.703;0.705;0.705;0.697;3.52;49.636;0.49636
0.709;0.703;0.705;0.705;0.697;3.519;49.568;0.49568
0.709;0.703;0.705;0.705;0.697;3.519;49.578;0.49578
0.709;0.703;0.706;0.705;0.697;3.52;49.573;0.49573
0.71;0.703;0.706;0.705;0.697;3.521;49.514;0.49514
0.71;0.703;0.706;0.705;0.697;3.521;49.465;0.49465
0.71;0.703;0.706;0.705;0.697;3.521;49.485;0.49485
0.71;0.703;0.706;0.705;0.697;3.521;49.475;0.49475
0.71;0.703;0.706;0.705;0.697;3.521;49.456;0.49456
0.71;0.703;0.706;0.705;0.697;3.521;49.431;0.49431
0.71;0.703;0.706;0.705;0.697;3.521;49.368;0.49368
0.71;0.703;0.706;0.705;0.697;3.521;49.373;0.49373
0.71;0.703;0.706;0.705;0.698;3.522;49.368;0.49368
0.71;0.703;0.706;0.705;0.698;3.522;49.343;0.49343
0.71;0.704;0.706;0.705;0.698;3.523;49.314;0.49314
0.71;0.703;0.706;0.705;0.698;3.522;49.275;0.49275
0.71;0.704;0.706;0.705;0.698;3.523;49.275;0.49275
0.71;0.703;0.706;0.705;0.698;3.522;49.275;0.49275
0.71;0.704;0.706;0.706;0.698;3.524;49.27;0.4927
0.71;0.704;0.706;0.706;0.698;3.524;49.216;0.49216
0.711;0.704;0.706;0.706;0.698;3.525;49.172;0.49172
0.71;0.704;0.706;0.705;0.698;3.523;49.172;0.49172
0.71;0.704;0.706;0.706;0.698;3.524;49.172;0.49172
0.71;0.704;0.706;0.706;0.698;3.524;49.153;0.49153
0.711;0.704;0.707;0.706;0.698;3.526;49.128;0.49128
0.711;0.704;0.706;0.706;0.698;3.525;49.06;0.4906
0.711;0.704;0.707;0.706;0.698;3.526;49.065;0.49065
0.711;0.704;0.707;0.706;0.698;3.526;49.045;0.49045
0.711;0.704;0.707;0.706;0.698;3.526;49.04;0.4904
0.711;0.704;0.707;0.706;0.698;3.526;49.021;0.49021
0.711;0.704;0.707;0.706;0.698;3.526;48.967;0.48967
0.711;0.704;0.707;0.706;0.698;3.526;48.972;0.48972
0.711;0.704;0.707;0.706;0.698;3.526;48.967;0.48967
0.711;0.705;0.707;0.706;0.698;3.527;48.957;0.48957
0.711;0.704;0.707;0.706;0.698;3.526;48.943;0.48943
0.711;0.704;0.707;0.706;0.698;3.526;48.933;0.48933
0.711;0.705;0.707;0.706;0.699;3.528;48.86;0.4886
0.711;0.705;0.707;0.706;0.699;3.528;48.85;0.4885
0.711;0.705;0.707;0.706;0.699;3.528;48.83;0.4883
0.711;0.705;0.707;0.706;0.699;3.528;48.84;0.4884
0.711;0.705;0.707;0.706;0.699;3.528;48.821;0.48821
0.711;0.705;0.707;0.706;0.699;3.528;48.767;0.48767
0.711;0.705;0.707;0.706;0.699;3.528;48.762;0.48762
0.711;0.705;0.707;0.707;0.699;3.529;48.747;0.48747
0.71;0.705;0.707;0.707;0.699;3.528;48.752;0.48752
0.71;0.705;0.707;0.707;0.699;3.528;48.723;0.48723
0.711;0.705;0.707;0.707;0.699;3.529;48.679;0.48679
0.711;0.705;0.708;0.707;0.699;3.53;48.679;0.48679
0.711;0.705;0.708;0.707;0.699;3.53;48.65;0.4865
0.711;0.705;0.708;0.707;0.699;3.53;48.616;0.48616
0.711;0.705;0.708;0.707;0.699;3.53;48.576;0.48576
0.712;0.705;0.708;0.707;0.699;3.531;48.572;0.48572
0.712;0.705;0.708;0.707;0.699;3.531;48.572;0.48572
0.712;0.705;0.708;0.707;0.699;3.531;48.537;0.48537
0.712;0.705;0.708;0.707;0.699;3.531;48.523;0.48523
0.712;0.706;0.708;0.707;0.699;3.532;48.479;0.48479
0.712;0.705;0.708;0.707;0.699;3.531;48.474;0.48474
0.712;0.706;0.708;0.707;0.699;3.532;48.474;0.48474
0.712;0.706;0.708;0.707;0.699;3.532;48.454;0.48454
0.712;0.706;0.708;0.707;0.699;3.532;48.459;0.48459
0.712;0.706;0.708;0.707;0.699;3.532;48.42;0.4842
0.712;0.706;0.708;0.707;0.699;3.532;48.376;0.48376
0.712;0.706;0.708;0.707;0.699;3.532;48.366;0.48366
0.712;0.706;0.708;0.707;0.699;3.532;48.342;0.48342
0.712;0.706;0.708;0.707;0.699;3.532;48.327;0.48327
0.712;0.706;0.708;0.707;0.7;3.533;48.298;0.48298
0.712;0.706;0.708;0.707;0.7;3.533;48.269;0.48269
0.712;0.706;0.708;0.707;0.7;3.533;48.225;0.48225
0.712;0.706;0.708;0.707;0.7;3.533;48.235;0.48235
0.713;0.706;0.708;0.707;0.7;3.534;48.239;0.48239
0.713;0.706;0.708;0.707;0.7;3.534;48.215;0.48215
0.713;0.706;0.708;0.707;0.7;3.534;48.186;0.48186
0.713;0.706;0.708;0.707;0.7;3.534;48.137;0.48137
0.713;0.706;0.708;0.707;0.7;3.534;48.142;0.48142
0.713;0.706;0.708;0.707;0.7;3.534;48.093;0.48093
0.713;0.706;0.708;0.707;0.7;3.534;48.083;0.48083
0.713;0.706;0.709;0.707;0.7;3.535;48.073;0.48073
0.713;0.707;0.709;0.707;0.7;3.536;48.044;0.48044
0.713;0.707;0.709;0.707;0.7;3.536;48.029;0.48029
0.713;0.707;0.709;0.707;0.7;3.536;48.005;0.48005
0.713;0.707;0.709;0.707;0.7;3.536;47.985;0.47985
0.713;0.707;0.709;0.708;0.7;3.537;47.981;0.47981
0.713;0.707;0.709;0.707;0.701;3.537;47.942;0.47942
0.713;0.707;0.709;0.707;0.7;3.536;47.917;0.47917
0.713;0.707;0.709;0.708;0.7;3.537;47.927;0.47927
0.713;0.707;0.709;0.708;0.7;3.537;47.893;0.47893
0.713;0.707;0.709;0.708;0.701;3.538;47.893;0.47893
0.714;0.707;0.709;0.708;0.701;3.539;47.873;0.47873
0.714;0.707;0.709;0.708;0.701;3.539;47.815;0.47815
0.714;0.707;0.709;0.708;0.701;3.539;47.79;0.4779
0.713;0.707;0.709;0.708;0.701;3.538;47.78;0.4778
0.714;0.707;0.709;0.708;0.701;3.539;47.785;0.47785
0.714;0.707;0.709;0.708;0.701;3.539;47.78;0.4778
0.714;0.707;0.709;0.708;0.701;3.539;47.727;0.47727
0.714;0.707;0.709;0.708;0.701;3.539;47.692;0.47692
0.714;0.707;0.709;0.708;0.701;3.539;47.697;0.47697
0.714;0.707;0.709;0.708;0.701;3.539;47.683;0.47683
0.714;0.707;0.709;0.708;0.701;3.539;47.629;0.47629
0.714;0.707;0.709;0.708;0.701;3.539;47.629;0.47629
0.714;0.707;0.709;0.708;0.701;3.539;47.605;0.47605
0.714;0.707;0.709;0.709;0.701;3.54;47.6;0.476
0.714;0.708;0.71;0.709;0.701;3.542;47.57;0.4757
0.714;0.708;0.71;0.709;0.701;3.542;47.522;0.47522
0.714;0.707;0.71;0.709;0.702;3.542;47.507;0.47507
0.714;0.708;0.71;0.709;0.701;3.542;47.517;0.47517
0.714;0.708;0.71;0.708;0.701;3.541;47.497;0.47497
0.714;0.708;0.71;0.709;0.702;3.543;47.492;0.47492
0.714;0.708;0.71;0.709;0.702;3.543;47.487;0.47487
0.715;0.708;0.71;0.709;0.702;3.544;47.419;0.47419
0.715;0.708;0.71;0.709;0.702;3.544;47.395;0.47395
0.714;0.708;0.71;0.709;0.702;3.543;47.395;0.47395
0.714;0.708;0.71;0.709;0.702;3.543;47.385;0.47385
0.715;0.708;0.71;0.709;0.702;3.544;47.375;0.47375
0.715;0.708;0.71;0.709;0.702;3.544;47.321;0.47321
0.715;0.708;0.71;0.709;0.703;3.545;47.307;0.47307
0.715;0.708;0.71;0.709;0.703;3.545;47.297;0.47297
0.715;0.708;0.71;0.709;0.702;3.544;47.277;0.47277
0.715;0.708;0.71;0.709;0.702;3.544;47.224;0.47224
0.715;0.708;0.71;0.709;0.702;3.544;47.209;0.47209
0.715;0.708;0.71;0.709;0.702;3.544;47.209;0.47209
0.715;0.708;0.71;0.709;0.702;3.544;47.175;0.47175
0.715;0.708;0.711;0.71;0.703;3.547;47.165;0.47165
0.714;0.708;0.711;0.71;0.703;3.546;47.131;0.47131
0.714;0.708;0.711;0.71;0.703;3.546;47.116;0.47116
0.714;0.708;0.711;0.71;0.703;3.546;47.111;0.47111
0.715;0.709;0.711;0.71;0.703;3.548;47.072;0.47072
0.715;0.708;0.711;0.71;0.703;3.547;47.092;0.47092
0.715;0.708;0.711;0.71;0.703;3.547;47.072;0.47072
0.715;0.708;0.711;0.71;0.703;3.547;47.009;0.47009
0.715;0.708;0.711;0.71;0.703;3.547;47.014;0.47014
0.715;0.709;0.711;0.71;0.703;3.548;46.999;0.46999
0.715;0.709;0.711;0.71;0.703;3.548;46.965;0.46965
0.715;0.709;0.711;0.71;0.703;3.548;46.916;0.46916
0.715;0.709;0.711;0.71;0.703;3.548;46.921;0.46921
0.715;0.709;0.711;0.71;0.703;3.548;46.911;0.46911
0.715;0.709;0.711;0.71;0.704;3.549;46.901;0.46901
0.715;0.709;0.711;0.71;0.703;3.548;46.857;0.46857
0.715;0.709;0.711;0.71;0.703;3.548;46.818;0.46818
0.716;0.709;0.711;0.71;0.704;3.55;46.828;0.46828
0.716;0.709;0.711;0.71;0.703;3.549;46.813;0.46813
0.716;0.709;0.711;0.71;0.704;3.55;46.764;0.46764
0.716;0.709;0.711;0.711;0.704;3.551;46.721;0.46721
0.716;0.709;0.711;0.71;0.704;3.55;46.721;0.46721
0.716;0.709;0.711;0.71;0.704;3.55;46.716;0.46716
0.716;0.709;0.711;0.71;0.704;3.55;46.716;0.46716
0.716;0.709;0.711;0.711;0.704;3.551;46.662;0.46662
0.716;0.709;0.711;0.711;0.704;3.551;46.618;0.46618
0.716;0.709;0.711;0.71;0.704;3.55;46.618;0.46618
0.716;0.709;0.711;0.71;0.704;3.55;46.618;0.46618
0.716;0.709;0.712;0.71;0.704;3.551;46.594;0.46594
