U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.628;0.622;0.616;0.619;0.61;3.095;88.102;0.88102
0.629;0.623;0.617;0.62;0.611;3.1;88.083;0.88083
0.628;0.622;0.616;0.618;0.61;3.094;88.039;0.88039
0.629;0.623;0.617;0.619;0.611;3.099;88.039;0.88039
0.629;0.623;0.617;0.619;0.611;3.099;88.024;0.88024
0.629;0.623;0.617;0.619;0.611;3.099;88.01;0.8801
0.629;0.623;0.617;0.62;0.611;3.1;87.975;0.87975
0.629;0.623;0.616;0.619;0.611;3.098;87.941;0.87941
0.629;0.624;0.617;0.62;0.611;3.101;87.951;0.87951
0.629;0.622;0.616;0.619;0.611;3.097;87.936;0.87936
0.63;0.624;0.618;0.62;0.612;3.104;87.926;0.87926
0.629;0.623;0.617;0.619;0.611;3.099;87.902;0.87902
0.63;0.624;0.618;0.62;0.612;3.104;87.848;0.87848
0.629;0.623;0.617;0.619;0.611;3.099;87.839;0.87839
0.63;0.624;0.617;0.62;0.612;3.103;87.814;0.87814
0.629;0.624;0.617;0.62;0.612;3.102;87.824;0.87824
0.629;0.623;0.617;0.62;0.611;3.1;87.819;0.87819
0.63;0.624;0.618;0.62;0.612;3.104;87.799;0.87799
0.629;0.623;0.617;0.62;0.611;3.1;87.741;0.87741
0.629;0.624;0.617;0.62;0.612;3.102;87.726;0.87726
0.63;0.624;0.618;0.62;0.612;3.104;87.731;0.87731
0.63;0.624;0.618;0.621;0.612;3.105;87.712;0.87712
0.63;0.624;0.618;0.62;0.612;3.104;87.682;0.87682
0.63;0.624;0.618;0.62;0.612;3.104;87.653;0.87653
0.63;0.625;0.618;0.621;0.613;3.107;87.648;0.87648
0.63;0.624;0.618;0.62;0.612;3.104;87.614;0.87614
0.631;0.625;0.619;0.621;0.613;3.109;87.604;0.87604
0.63;0.624;0.618;0.621;0.612;3.105;87.56;0.8756
0.631;0.625;0.619;0.622;0.613;3.11;87.546;0.87546
0.63;0.625;0.618;0.621;0.613;3.107;87.516;0.87516
0.631;0.625;0.619;0.622;0.613;3.11;87.487;0.87487
0.631;0.625;0.619;0.621;0.613;3.109;87.448;0.87448
0.63;0.625;0.619;0.622;0.613;3.109;87.448;0.87448
0.63;0.625;0.618;0.621;0.613;3.107;87.438;0.87438
0.631;0.626;0.62;0.622;0.614;3.113;87.433;0.87433
0.63;0.624;0.618;0.622;0.613;3.107;87.409;0.87409
0.631;0.626;0.619;0.623;0.614;3.113;87.379;0.87379
0.631;0.625;0.619;0.622;0.613;3.11;87.355;0.87355
0.631;0.625;0.619;0.622;0.614;3.111;87.35;0.8735
0.631;0.626;0.619;0.623;0.614;3.113;87.35;0.8735
0.63;0.625;0.619;0.622;0.613;3.109;87.296;0.87296
0.632;0.626;0.62;0.623;0.614;3.115;87.262;0.87262
0.631;0.626;0.619;0.623;0.614;3.113;87.252;0.87252
0.631;0.625;0.619;0.622;0.613;3.11;87.262;0.87262
0.632;0.626;0.62;0.623;0.614;3.115;87.248;0.87248
0.631;0.626;0.619;0.622;0.614;3.112;87.204;0.87204
0.631;0.626;0.62;0.623;0.615;3.115;87.16;0.8716
0.631;0.626;0.62;0.623;0.614;3.114;87.155;0.87155
0.631;0.626;0.62;0.623;0.615;3.115;87.15;0.8715
0.632;0.627;0.62;0.623;0.615;3.117;87.14;0.8714
0.631;0.626;0.619;0.623;0.614;3.113;87.101;0.87101
0.632;0.626;0.62;0.623;0.615;3.116;87.062;0.87062
0.631;0.626;0.619;0.623;0.614;3.113;87.057;0.87057
0.632;0.626;0.62;0.623;0.614;3.115;87.052;0.87052
0.632;0.626;0.62;0.623;0.615;3.116;87.013;0.87013
0.632;0.626;0.62;0.623;0.615;3.116;87.013;0.87013
0.632;0.627;0.62;0.623;0.615;3.117;87.003;0.87003
0.632;0.627;0.62;0.623;0.615;3.117;86.964;0.86964
0.632;0.627;0.621;0.624;0.615;3.119;86.959;0.86959
0.632;0.627;0.62;0.623;0.615;3.117;86.959;0.86959
0.632;0.627;0.62;0.623;0.615;3.117;86.906;0.86906
0.632;0.627;0.62;0.624;0.615;3.118;86.876;0.86876
0.632;0.628;0.621;0.624;0.615;3.12;86.862;0.86862
0.632;0.627;0.621;0.624;0.615;3.119;86.862;0.86862
0.632;0.627;0.621;0.623;0.615;3.118;86.823;0.86823
0.632;0.628;0.621;0.624;0.616;3.121;86.818;0.86818
0.632;0.627;0.62;0.623;0.615;3.117;86.793;0.86793
0.633;0.628;0.621;0.624;0.616;3.122;86.769;0.86769
0.631;0.627;0.62;0.623;0.615;3.116;86.754;0.86754
0.633;0.628;0.622;0.625;0.616;3.124;86.72;0.8672
0.631;0.627;0.62;0.623;0.615;3.116;86.71;0.8671
0.633;0.629;0.622;0.625;0.616;3.125;86.696;0.86696
0.632;0.628;0.621;0.624;0.616;3.121;86.666;0.86666
0.632;0.628;0.621;0.624;0.615;3.12;86.666;0.86666
0.633;0.628;0.621;0.624;0.616;3.122;86.662;0.86662
0.633;0.628;0.622;0.625;0.616;3.124;86.603;0.86603
0.632;0.628;0.621;0.624;0.616;3.121;86.588;0.86588
0.633;0.629;0.622;0.625;0.616;3.125;86.574;0.86574
0.633;0.628;0.621;0.624;0.616;3.122;86.569;0.86569
0.633;0.629;0.622;0.625;0.616;3.125;86.559;0.86559
0.633;0.628;0.621;0.624;0.616;3.122;86.486;0.86486
0.634;0.629;0.622;0.625;0.617;3.127;86.471;0.86471
0.633;0.628;0.621;0.624;0.616;3.122;86.471;0.86471
0.634;0.629;0.622;0.625;0.617;3.127;86.452;0.86452
0.633;0.628;0.622;0.624;0.616;3.123;86.422;0.86422
0.634;0.628;0.622;0.625;0.617;3.126;86.403;0.86403
0.634;0.629;0.623;0.625;0.617;3.128;86.373;0.86373
0.633;0.628;0.621;0.624;0.616;3.122;86.349;0.86349
0.635;0.629;0.623;0.626;0.618;3.131;86.329;0.86329
0.634;0.629;0.622;0.625;0.617;3.127;86.315;0.86315
0.634;0.629;0.623;0.625;0.617;3.128;86.325;0.86325
0.634;0.629;0.622;0.625;0.617;3.127;86.295;0.86295
0.634;0.629;0.622;0.625;0.617;3.127;86.276;0.86276
0.635;0.629;0.623;0.626;0.617;3.13;86.246;0.86246
0.634;0.629;0.622;0.625;0.617;3.127;86.202;0.86202
0.634;0.629;0.622;0.625;0.617;3.127;86.198;0.86198
0.635;0.629;0.623;0.626;0.617;3.13;86.178;0.86178
0.634;0.629;0.623;0.625;0.617;3.128;86.163;0.86163
0.635;0.63;0.623;0.625;0.617;3.13;86.163;0.86163
0.635;0.629;0.623;0.625;0.617;3.129;86.11;0.8611
0.635;0.63;0.624;0.626;0.618;3.133;86.075;0.86075
0.635;0.63;0.623;0.626;0.618;3.132;86.085;0.86085
0.635;0.629;0.623;0.626;0.617;3.13;86.071;0.86071
0.635;0.63;0.624;0.626;0.618;3.133;86.071;0.86071
0.635;0.629;0.623;0.626;0.617;3.13;86.022;0.86022
0.636;0.63;0.624;0.626;0.618;3.134;85.997;0.85997
0.635;0.629;0.623;0.626;0.617;3.13;85.983;0.85983
0.636;0.63;0.624;0.626;0.618;3.134;85.978;0.85978
0.635;0.629;0.622;0.625;0.617;3.128;85.983;0.85983
0.636;0.63;0.625;0.627;0.619;3.137;85.9;0.859
0.636;0.629;0.623;0.626;0.617;3.131;85.905;0.85905
0.636;0.63;0.624;0.626;0.618;3.134;85.885;0.85885
0.635;0.63;0.623;0.626;0.618;3.132;85.865;0.85865
0.636;0.63;0.624;0.626;0.618;3.134;85.826;0.85826
0.636;0.63;0.624;0.626;0.618;3.134;85.826;0.85826
0.636;0.63;0.624;0.627;0.618;3.135;85.812;0.85812
0.635;0.629;0.623;0.625;0.617;3.129;85.802;0.85802
0.637;0.63;0.624;0.626;0.618;3.135;85.768;0.85768
0.636;0.63;0.624;0.626;0.618;3.134;85.729;0.85729
0.636;0.63;0.624;0.626;0.618;3.134;85.714;0.85714
0.635;0.629;0.623;0.626;0.618;3.131;85.714;0.85714
0.637;0.63;0.624;0.627;0.619;3.137;85.69;0.8569
0.636;0.63;0.624;0.626;0.618;3.134;85.665;0.85665
0.636;0.63;0.624;0.627;0.619;3.136;85.602;0.85602
0.635;0.629;0.623;0.626;0.618;3.131;85.616;0.85616
0.637;0.63;0.625;0.627;0.619;3.138;85.602;0.85602
0.637;0.631;0.625;0.627;0.619;3.139;85.577;0.85577
0.636;0.63;0.624;0.627;0.619;3.136;85.558;0.85558
0.637;0.63;0.625;0.627;0.619;3.138;85.524;0.85524
0.637;0.63;0.625;0.627;0.619;3.138;85.509;0.85509
0.637;0.63;0.625;0.627;0.619;3.138;85.509;0.85509
0.637;0.63;0.624;0.627;0.619;3.137;85.499;0.85499
0.637;0.631;0.625;0.628;0.62;3.141;85.465;0.85465
0.636;0.63;0.624;0.626;0.618;3.134;85.411;0.85411
0.638;0.631;0.626;0.628;0.62;3.143;85.406;0.85406
0.636;0.63;0.624;0.626;0.619;3.135;85.397;0.85397
0.637;0.631;0.625;0.628;0.62;3.141;85.406;0.85406
0.636;0.63;0.624;0.627;0.619;3.136;85.392;0.85392
0.637;0.631;0.626;0.628;0.62;3.142;85.358;0.85358
0.637;0.631;0.625;0.628;0.619;3.14;85.309;0.85309
0.637;0.63;0.625;0.628;0.619;3.139;85.299;0.85299
0.638;0.631;0.626;0.628;0.62;3.143;85.289;0.85289
0.637;0.63;0.625;0.627;0.619;3.138;85.294;0.85294
0.638;0.631;0.626;0.629;0.62;3.144;85.27;0.8527
0.637;0.63;0.625;0.627;0.619;3.138;85.221;0.85221
0.638;0.632;0.627;0.629;0.62;3.146;85.206;0.85206
0.637;0.631;0.625;0.628;0.62;3.141;85.196;0.85196
0.638;0.632;0.626;0.628;0.62;3.144;85.167;0.85167
0.637;0.631;0.625;0.628;0.62;3.141;85.113;0.85113
0.638;0.632;0.627;0.629;0.621;3.147;85.108;0.85108
0.638;0.631;0.625;0.628;0.62;3.142;85.094;0.85094
0.638;0.632;0.626;0.628;0.621;3.145;85.084;0.85084
0.637;0.631;0.625;0.628;0.619;3.14;85.084;0.85084
0.639;0.632;0.626;0.629;0.621;3.147;85.064;0.85064
0.637;0.631;0.625;0.628;0.62;3.141;85.006;0.85006
0.639;0.632;0.627;0.629;0.621;3.148;85.001;0.85001
0.638;0.632;0.626;0.628;0.62;3.144;84.986;0.84986
0.638;0.632;0.626;0.629;0.621;3.146;84.952;0.84952
0.638;0.632;0.626;0.628;0.621;3.145;84.918;0.84918
0.637;0.632;0.626;0.628;0.62;3.143;84.908;0.84908
0.638;0.633;0.627;0.629;0.621;3.148;84.889;0.84889
0.638;0.632;0.626;0.628;0.62;3.144;84.884;0.84884
0.638;0.632;0.626;0.628;0.621;3.145;84.903;0.84903
0.638;0.632;0.626;0.628;0.62;3.144;84.85;0.8485
0.639;0.632;0.627;0.629;0.621;3.148;84.825;0.84825
0.639;0.632;0.626;0.629;0.621;3.147;84.786;0.84786
0.639;0.632;0.627;0.629;0.621;3.148;84.781;0.84781
0.638;0.631;0.626;0.628;0.62;3.143;84.786;0.84786
0.639;0.633;0.628;0.629;0.622;3.151;84.767;0.84767
0.638;0.632;0.626;0.628;0.62;3.144;84.708;0.84708
0.64;0.633;0.628;0.629;0.622;3.152;84.684;0.84684
0.639;0.632;0.627;0.629;0.621;3.148;84.654;0.84654
0.639;0.632;0.627;0.628;0.621;3.147;84.644;0.84644
0.64;0.633;0.628;0.629;0.622;3.152;84.61;0.8461
0.638;0.631;0.626;0.628;0.62;3.143;84.61;0.8461
0.64;0.633;0.629;0.63;0.622;3.154;84.61;0.8461
0.639;0.632;0.627;0.628;0.621;3.147;84.581;0.84581
0.64;0.633;0.628;0.629;0.622;3.152;84.586;0.84586
0.64;0.633;0.628;0.629;0.621;3.151;84.557;0.84557
0.64;0.633;0.628;0.629;0.622;3.152;84.517;0.84517
0.639;0.632;0.627;0.629;0.621;3.148;84.508;0.84508
0.64;0.633;0.629;0.63;0.622;3.154;84.474;0.84474
0.64;0.633;0.628;0.629;0.622;3.152;84.488;0.84488
0.64;0.633;0.628;0.629;0.622;3.152;84.449;0.84449
0.64;0.633;0.628;0.629;0.622;3.152;84.42;0.8442
0.64;0.633;0.628;0.629;0.622;3.152;84.405;0.84405
0.64;0.633;0.628;0.629;0.622;3.152;84.356;0.84356
0.64;0.633;0.628;0.63;0.622;3.153;84.351;0.84351
0.64;0.633;0.629;0.63;0.622;3.154;84.322;0.84322
0.64;0.633;0.629;0.629;0.622;3.153;84.327;0.84327
0.64;0.633;0.628;0.63;0.622;3.153;84.317;0.84317
0.641;0.634;0.629;0.63;0.622;3.156;84.249;0.84249
0.64;0.633;0.628;0.629;0.622;3.152;84.224;0.84224
0.641;0.633;0.629;0.63;0.622;3.155;84.224;0.84224
0.641;0.634;0.629;0.63;0.622;3.156;84.224;0.84224
0.64;0.633;0.628;0.63;0.622;3.153;84.215;0.84215
0.64;0.633;0.629;0.63;0.622;3.154;84.146;0.84146
0.64;0.634;0.629;0.63;0.622;3.155;84.127;0.84127
0.64;0.634;0.629;0.63;0.622;3.155;84.127;0.84127
0.64;0.633;0.628;0.629;0.622;3.152;84.132;0.84132
0.641;0.634;0.629;0.63;0.623;3.157;84.122;0.84122
0.64;0.633;0.629;0.63;0.622;3.154;84.044;0.84044
0.641;0.634;0.629;0.631;0.623;3.158;84.034;0.84034
0.64;0.633;0.629;0.63;0.622;3.154;84.029;0.84029
0.641;0.634;0.629;0.631;0.623;3.158;84.024;0.84024
0.641;0.634;0.629;0.63;0.622;3.156;83.99;0.8399
0.641;0.635;0.63;0.631;0.624;3.161;83.956;0.83956
0.641;0.634;0.629;0.63;0.623;3.157;83.927;0.83927
0.642;0.634;0.63;0.631;0.623;3.16;83.927;0.83927
0.641;0.634;0.629;0.63;0.623;3.157;83.931;0.83931
0.642;0.635;0.63;0.631;0.624;3.162;83.922;0.83922
0.641;0.634;0.629;0.63;0.623;3.157;83.863;0.83863
0.642;0.635;0.63;0.631;0.624;3.162;83.829;0.83829
0.641;0.634;0.629;0.631;0.623;3.158;83.834;0.83834
0.642;0.635;0.63;0.631;0.624;3.162;83.824;0.83824
0.641;0.634;0.629;0.631;0.624;3.159;83.76;0.8376
0.642;0.635;0.63;0.631;0.624;3.162;83.76;0.8376
0.641;0.634;0.629;0.631;0.623;3.158;83.741;0.83741
0.642;0.635;0.631;0.632;0.624;3.164;83.736;0.83736
0.641;0.634;0.629;0.63;0.623;3.157;83.707;0.83707
0.643;0.635;0.631;0.632;0.625;3.166;83.673;0.83673
0.642;0.634;0.629;0.631;0.624;3.16;83.668;0.83668
0.642;0.635;0.63;0.632;0.624;3.163;83.648;0.83648
0.642;0.635;0.63;0.631;0.624;3.162;83.633;0.83633
0.642;0.635;0.63;0.632;0.624;3.163;83.609;0.83609
0.642;0.635;0.63;0.631;0.624;3.162;83.575;0.83575
0.642;0.635;0.63;0.632;0.625;3.164;83.555;0.83555
0.642;0.635;0.63;0.632;0.624;3.163;83.541;0.83541
0.643;0.635;0.631;0.632;0.625;3.166;83.536;0.83536
0.642;0.635;0.63;0.631;0.624;3.162;83.541;0.83541
0.643;0.636;0.631;0.632;0.625;3.167;83.531;0.83531
0.642;0.634;0.629;0.631;0.624;3.16;83.453;0.83453
0.643;0.636;0.631;0.632;0.625;3.167;83.438;0.83438
0.642;0.635;0.63;0.631;0.624;3.162;83.438;0.83438
0.643;0.636;0.631;0.633;0.626;3.169;83.433;0.83433
0.642;0.635;0.63;0.632;0.625;3.164;83.36;0.8336
0.643;0.636;0.631;0.633;0.625;3.168;83.355;0.83355
0.642;0.635;0.63;0.632;0.624;3.163;83.331;0.83331
0.643;0.636;0.632;0.633;0.626;3.17;83.331;0.83331
0.642;0.635;0.63;0.631;0.624;3.162;83.301;0.83301
0.644;0.636;0.631;0.633;0.626;3.17;83.287;0.83287
0.643;0.635;0.63;0.632;0.625;3.165;83.248;0.83248
0.643;0.636;0.631;0.633;0.626;3.169;83.243;0.83243
0.643;0.636;0.631;0.633;0.625;3.168;83.238;0.83238
0.642;0.635;0.63;0.632;0.625;3.164;83.248;0.83248
0.644;0.636;0.632;0.634;0.626;3.172;83.218;0.83218
0.642;0.635;0.63;0.632;0.625;3.164;83.165;0.83165
0.644;0.636;0.632;0.633;0.626;3.171;83.16;0.8316
0.643;0.635;0.631;0.633;0.625;3.167;83.121;0.83121
0.644;0.636;0.632;0.633;0.626;3.171;83.062;0.83062
0.643;0.636;0.631;0.632;0.625;3.167;83.072;0.83072
0.644;0.637;0.632;0.634;0.627;3.174;83.062;0.83062
0.642;0.635;0.631;0.632;0.625;3.165;83.057;0.83057
0.643;0.636;0.632;0.633;0.626;3.17;83.033;0.83033
0.644;0.636;0.632;0.634;0.626;3.172;83.033;0.83033
0.643;0.635;0.631;0.632;0.625;3.166;82.984;0.82984
0.644;0.637;0.633;0.634;0.627;3.175;82.95;0.8295
0.643;0.635;0.631;0.633;0.626;3.168;82.94;0.8294
0.644;0.637;0.632;0.634;0.627;3.174;82.94;0.8294
0.643;0.636;0.631;0.633;0.625;3.168;82.916;0.82916
0.644;0.637;0.633;0.634;0.627;3.175;82.872;0.82872
0.644;0.636;0.632;0.634;0.626;3.172;82.862;0.82862
0.643;0.636;0.632;0.633;0.626;3.17;82.872;0.82872
0.644;0.637;0.633;0.634;0.627;3.175;82.828;0.82828
0.643;0.637;0.632;0.633;0.626;3.171;82.774;0.82774
0.644;0.637;0.633;0.634;0.627;3.175;82.779;0.82779
0.643;0.636;0.632;0.633;0.626;3.17;82.759;0.82759
0.644;0.638;0.634;0.635;0.627;3.178;82.749;0.82749
0.643;0.636;0.632;0.633;0.626;3.17;82.71;0.8271
0.644;0.638;0.634;0.635;0.628;3.179;82.671;0.82671
0.643;0.637;0.633;0.634;0.626;3.173;82.676;0.82676
0.644;0.637;0.633;0.634;0.627;3.175;82.671;0.82671
0.644;0.637;0.634;0.635;0.627;3.177;82.657;0.82657
0.643;0.637;0.633;0.634;0.627;3.174;82.618;0.82618
0.644;0.638;0.634;0.635;0.627;3.178;82.583;0.82583
0.643;0.637;0.633;0.634;0.627;3.174;82.564;0.82564
0.644;0.638;0.634;0.635;0.627;3.178;82.574;0.82574
0.643;0.637;0.633;0.634;0.626;3.173;82.564;0.82564
0.644;0.638;0.634;0.634;0.627;3.177;82.51;0.8251
0.644;0.637;0.634;0.634;0.627;3.176;82.466;0.82466
0.644;0.638;0.634;0.635;0.627;3.178;82.471;0.82471
0.644;0.637;0.634;0.634;0.627;3.176;82.466;0.82466
0.644;0.637;0.634;0.634;0.627;3.176;82.461;0.82461
0.644;0.638;0.634;0.635;0.627;3.178;82.417;0.82417
0.645;0.638;0.634;0.635;0.628;3.18;82.369;0.82369
0.644;0.638;0.634;0.634;0.627;3.177;82.373;0.82373
0.645;0.638;0.635;0.635;0.627;3.18;82.373;0.82373
0.645;0.639;0.635;0.635;0.628;3.182;82.349;0.82349
0.645;0.638;0.634;0.635;0.628;3.18;82.305;0.82305
0.645;0.639;0.635;0.635;0.628;3.182;82.271;0.82271
0.645;0.638;0.635;0.635;0.628;3.181;82.281;0.82281
0.645;0.638;0.634;0.635;0.628;3.18;82.261;0.82261
0.645;0.639;0.635;0.636;0.628;3.183;82.246;0.82246
0.645;0.639;0.635;0.635;0.628;3.182;82.217;0.82217
0.645;0.639;0.635;0.636;0.628;3.183;82.173;0.82173
0.644;0.638;0.634;0.635;0.627;3.178;82.168;0.82168
0.646;0.639;0.636;0.636;0.629;3.186;82.168;0.82168
0.645;0.638;0.634;0.635;0.628;3.18;82.154;0.82154
0.646;0.639;0.635;0.636;0.629;3.185;82.124;0.82124
0.645;0.639;0.635;0.636;0.628;3.183;82.115;0.82115
0.645;0.639;0.635;0.636;0.628;3.183;82.076;0.82076
0.645;0.639;0.635;0.636;0.628;3.183;82.076;0.82076
0.646;0.639;0.636;0.636;0.629;3.186;82.046;0.82046
0.645;0.638;0.635;0.636;0.628;3.182;82.017;0.82017
0.646;0.639;0.636;0.637;0.629;3.187;81.988;0.81988
0.646;0.639;0.636;0.636;0.629;3.186;81.968;0.81968
0.645;0.639;0.635;0.636;0.628;3.183;81.934;0.81934
0.646;0.64;0.636;0.637;0.629;3.188;81.919;0.81919
0.645;0.639;0.635;0.636;0.628;3.183;81.934;0.81934
0.646;0.639;0.636;0.636;0.629;3.186;81.914;0.81914
0.645;0.639;0.636;0.636;0.629;3.185;81.88;0.8188
0.645;0.639;0.636;0.636;0.629;3.185;81.875;0.81875
0.646;0.639;0.636;0.636;0.629;3.186;81.851;0.81851
0.645;0.639;0.635;0.636;0.628;3.183;81.812;0.81812
0.647;0.64;0.637;0.637;0.629;3.19;81.792;0.81792
0.646;0.64;0.636;0.636;0.629;3.187;81.782;0.81782
0.646;0.64;0.636;0.637;0.629;3.188;81.782;0.81782
0.646;0.64;0.636;0.637;0.629;3.188;81.753;0.81753
0.645;0.639;0.636;0.636;0.629;3.185;81.753;0.81753
0.646;0.64;0.637;0.637;0.629;3.189;81.729;0.81729
0.645;0.64;0.636;0.637;0.629;3.187;81.685;0.81685
0.646;0.641;0.637;0.637;0.629;3.19;81.675;0.81675
0.645;0.639;0.635;0.636;0.628;3.183;81.675;0.81675
0.646;0.641;0.637;0.637;0.629;3.19;81.675;0.81675
0.645;0.64;0.635;0.636;0.629;3.185;81.665;0.81665
0.646;0.641;0.637;0.637;0.629;3.19;81.612;0.81612
0.645;0.64;0.636;0.636;0.629;3.186;81.587;0.81587
0.647;0.641;0.637;0.637;0.63;3.192;81.582;0.81582
0.645;0.639;0.635;0.636;0.629;3.184;81.568;0.81568
0.646;0.641;0.637;0.638;0.63;3.192;81.509;0.81509
0.646;0.64;0.636;0.637;0.629;3.188;81.514;0.81514
0.647;0.641;0.637;0.638;0.629;3.192;81.509;0.81509
0.646;0.64;0.636;0.636;0.629;3.187;81.489;0.81489
0.647;0.641;0.638;0.638;0.63;3.194;81.48;0.8148
0.645;0.64;0.636;0.636;0.629;3.186;81.436;0.81436
0.647;0.642;0.638;0.638;0.63;3.195;81.392;0.81392
0.647;0.641;0.637;0.637;0.63;3.192;81.387;0.81387
0.647;0.641;0.637;0.637;0.63;3.192;81.382;0.81382
0.646;0.64;0.636;0.636;0.629;3.187;81.392;0.81392
0.647;0.641;0.638;0.638;0.63;3.194;81.362;0.81362
0.647;0.641;0.637;0.637;0.63;3.192;81.318;0.81318
0.647;0.641;0.637;0.637;0.629;3.191;81.314;0.81314
0.647;0.641;0.637;0.638;0.63;3.193;81.289;0.81289
0.646;0.64;0.636;0.636;0.629;3.187;81.25;0.8125
0.648;0.642;0.638;0.639;0.631;3.198;81.211;0.81211
0.647;0.641;0.637;0.638;0.63;3.193;81.211;0.81211
0.648;0.642;0.638;0.638;0.631;3.197;81.187;0.81187
0.647;0.64;0.636;0.637;0.629;3.189;81.177;0.81177
0.648;0.642;0.638;0.638;0.63;3.196;81.162;0.81162
0.647;0.641;0.637;0.637;0.63;3.192;81.123;0.81123
0.648;0.642;0.638;0.638;0.631;3.197;81.113;0.81113
0.647;0.641;0.637;0.637;0.63;3.192;81.099;0.81099
0.648;0.642;0.638;0.639;0.631;3.198;81.099;0.81099
0.647;0.641;0.637;0.638;0.63;3.193;81.065;0.81065
0.648;0.642;0.638;0.639;0.631;3.198;81.011;0.81011
0.647;0.642;0.638;0.638;0.63;3.195;81.001;0.81001
0.648;0.642;0.638;0.639;0.631;3.198;80.967;0.80967
0.648;0.642;0.638;0.638;0.631;3.197;80.986;0.80986
0.648;0.642;0.638;0.639;0.631;3.198;80.967;0.80967
0.647;0.642;0.637;0.638;0.63;3.194;80.913;0.80913
0.648;0.642;0.638;0.639;0.631;3.198;80.913;0.80913
0.648;0.642;0.638;0.639;0.631;3.198;80.894;0.80894
0.649;0.642;0.639;0.639;0.631;3.2;80.864;0.80864
0.648;0.642;0.638;0.638;0.631;3.197;80.815;0.80815
0.649;0.643;0.639;0.64;0.632;3.203;80.811;0.80811
0.648;0.642;0.638;0.638;0.631;3.197;80.82;0.8082
0.649;0.643;0.639;0.64;0.631;3.202;80.811;0.80811
0.648;0.642;0.638;0.639;0.631;3.198;80.752;0.80752
0.649;0.642;0.639;0.64;0.632;3.202;80.723;0.80723
0.649;0.642;0.639;0.64;0.632;3.202;80.713;0.80713
0.648;0.642;0.639;0.639;0.631;3.199;80.708;0.80708
0.649;0.643;0.639;0.64;0.632;3.203;80.723;0.80723
0.649;0.642;0.639;0.64;0.632;3.202;80.669;0.80669
0.649;0.643;0.639;0.64;0.632;3.203;80.625;0.80625
0.648;0.642;0.639;0.64;0.632;3.201;80.615;0.80615
0.65;0.644;0.64;0.641;0.633;3.208;80.61;0.8061
0.648;0.643;0.639;0.64;0.632;3.202;80.586;0.80586
0.649;0.643;0.639;0.64;0.632;3.203;80.576;0.80576
0.649;0.643;0.639;0.64;0.632;3.203;80.552;0.80552
0.649;0.643;0.64;0.64;0.632;3.204;80.518;0.80518
0.649;0.643;0.639;0.64;0.632;3.203;80.518;0.80518
0.649;0.643;0.639;0.64;0.632;3.203;80.513;0.80513
0.649;0.643;0.64;0.641;0.633;3.206;80.478;0.80478
0.649;0.643;0.64;0.641;0.633;3.206;80.478;0.80478
0.649;0.643;0.639;0.64;0.632;3.203;80.42;0.8042
0.65;0.644;0.64;0.641;0.633;3.208;80.425;0.80425
0.649;0.643;0.639;0.64;0.632;3.203;80.4;0.804
0.65;0.644;0.64;0.641;0.633;3.208;80.391;0.80391
0.649;0.643;0.639;0.64;0.632;3.203;80.351;0.80351
0.65;0.644;0.64;0.641;0.633;3.208;80.327;0.80327
0.649;0.643;0.639;0.64;0.632;3.203;80.327;0.80327
0.65;0.644;0.64;0.641;0.633;3.208;80.317;0.80317
0.65;0.644;0.64;0.641;0.633;3.208;80.288;0.80288
0.65;0.644;0.64;0.641;0.633;3.208;80.264;0.80264
0.65;0.644;0.64;0.641;0.633;3.208;80.224;0.80224
0.649;0.643;0.64;0.641;0.633;3.206;80.21;0.8021
0.65;0.644;0.641;0.642;0.634;3.211;80.2;0.802
0.649;0.643;0.64;0.641;0.633;3.206;80.151;0.80151
0.651;0.645;0.641;0.642;0.634;3.213;80.132;0.80132
0.649;0.644;0.64;0.641;0.633;3.207;80.122;0.80122
0.65;0.644;0.641;0.642;0.634;3.211;80.122;0.80122
0.65;0.644;0.64;0.641;0.633;3.208;80.117;0.80117
0.65;0.644;0.641;0.642;0.634;3.211;80.097;0.80097
0.65;0.644;0.64;0.641;0.634;3.209;80.054;0.80054
0.65;0.644;0.641;0.642;0.634;3.211;80.024;0.80024
0.65;0.644;0.641;0.642;0.634;3.211;80.024;0.80024
0.65;0.644;0.641;0.641;0.634;3.21;80.019;0.80019
0.651;0.645;0.641;0.642;0.634;3.213;79.98;0.7998
0.649;0.644;0.64;0.641;0.633;3.207;79.956;0.79956
0.651;0.645;0.642;0.643;0.635;3.216;79.931;0.79931
0.65;0.644;0.641;0.641;0.633;3.209;79.931;0.79931
0.651;0.645;0.641;0.642;0.634;3.213;79.917;0.79917
0.65;0.644;0.64;0.641;0.634;3.209;79.902;0.79902
0.651;0.645;0.641;0.642;0.634;3.213;79.858;0.79858
0.65;0.645;0.64;0.642;0.634;3.211;79.819;0.79819
0.65;0.645;0.64;0.641;0.634;3.21;79.785;0.79785
0.651;0.646;0.642;0.643;0.635;3.217;79.765;0.79765
0.65;0.645;0.641;0.642;0.634;3.212;79.785;0.79785
0.651;0.646;0.642;0.643;0.635;3.217;79.761;0.79761
0.65;0.645;0.641;0.642;0.634;3.212;79.726;0.79726
0.651;0.646;0.642;0.643;0.635;3.217;79.687;0.79687
0.65;0.645;0.641;0.642;0.634;3.212;79.697;0.79697
