U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.68;0.674;0.676;0.674;0.666;3.37;64.65;0.6465
0.681;0.675;0.677;0.675;0.666;3.374;64.601;0.64601
0.68;0.675;0.676;0.674;0.665;3.37;64.596;0.64596
0.681;0.675;0.677;0.675;0.666;3.374;64.591;0.64591
0.68;0.675;0.676;0.674;0.665;3.37;64.586;0.64586
0.681;0.676;0.677;0.675;0.666;3.375;64.532;0.64532
0.68;0.674;0.676;0.674;0.665;3.369;64.493;0.64493
0.682;0.676;0.677;0.675;0.667;3.377;64.493;0.64493
0.68;0.675;0.676;0.674;0.666;3.371;64.464;0.64464
0.682;0.676;0.677;0.675;0.667;3.377;64.488;0.64488
0.681;0.675;0.677;0.675;0.666;3.374;64.483;0.64483
0.681;0.675;0.677;0.675;0.666;3.374;64.444;0.64444
0.681;0.675;0.677;0.675;0.666;3.374;64.396;0.64396
0.681;0.675;0.676;0.675;0.666;3.373;64.376;0.64376
0.682;0.676;0.677;0.676;0.666;3.377;64.386;0.64386
0.681;0.675;0.677;0.675;0.666;3.374;64.366;0.64366
0.682;0.676;0.678;0.676;0.667;3.379;64.347;0.64347
0.682;0.676;0.677;0.675;0.666;3.376;64.308;0.64308
0.682;0.676;0.678;0.676;0.667;3.379;64.283;0.64283
0.682;0.676;0.677;0.675;0.666;3.376;64.254;0.64254
0.682;0.676;0.678;0.676;0.667;3.379;64.2;0.642
0.681;0.675;0.678;0.675;0.666;3.375;64.205;0.64205
0.682;0.677;0.678;0.676;0.667;3.38;64.205;0.64205
0.681;0.675;0.677;0.675;0.666;3.374;64.2;0.642
0.682;0.676;0.678;0.676;0.667;3.379;64.186;0.64186
0.682;0.676;0.678;0.675;0.666;3.377;64.146;0.64146
0.683;0.677;0.678;0.676;0.667;3.381;64.112;0.64112
0.682;0.676;0.678;0.675;0.666;3.377;64.117;0.64117
0.682;0.676;0.678;0.676;0.667;3.379;64.098;0.64098
0.681;0.676;0.678;0.675;0.666;3.376;64.083;0.64083
0.683;0.677;0.679;0.677;0.668;3.384;64.044;0.64044
0.681;0.676;0.678;0.675;0.667;3.377;64.02;0.6402
0.682;0.677;0.679;0.677;0.668;3.383;64;0.64
0.682;0.676;0.678;0.676;0.667;3.379;63.995;0.63995
0.683;0.677;0.679;0.677;0.668;3.384;63.956;0.63956
0.682;0.676;0.678;0.675;0.667;3.378;63.902;0.63902
0.683;0.677;0.679;0.677;0.668;3.384;63.907;0.63907
0.682;0.676;0.678;0.675;0.667;3.378;63.912;0.63912
0.683;0.678;0.68;0.677;0.668;3.386;63.907;0.63907
0.682;0.676;0.678;0.676;0.667;3.379;63.853;0.63853
0.683;0.677;0.679;0.677;0.668;3.384;63.814;0.63814
0.682;0.676;0.678;0.675;0.667;3.378;63.809;0.63809
0.683;0.677;0.679;0.677;0.668;3.384;63.809;0.63809
0.682;0.676;0.678;0.675;0.667;3.378;63.8;0.638
0.683;0.678;0.679;0.677;0.669;3.386;63.751;0.63751
0.682;0.677;0.678;0.676;0.667;3.38;63.712;0.63712
0.683;0.678;0.679;0.677;0.668;3.385;63.712;0.63712
0.683;0.677;0.679;0.676;0.667;3.382;63.717;0.63717
0.683;0.678;0.679;0.677;0.668;3.385;63.707;0.63707
0.683;0.677;0.679;0.676;0.667;3.382;63.653;0.63653
0.684;0.678;0.68;0.677;0.669;3.388;63.614;0.63614
0.683;0.677;0.679;0.677;0.668;3.384;63.619;0.63619
0.683;0.678;0.679;0.677;0.668;3.385;63.614;0.63614
0.683;0.677;0.679;0.676;0.668;3.383;63.604;0.63604
0.684;0.678;0.68;0.678;0.669;3.389;63.556;0.63556
0.683;0.677;0.679;0.677;0.668;3.384;63.521;0.63521
0.684;0.678;0.68;0.678;0.669;3.389;63.516;0.63516
0.683;0.677;0.679;0.677;0.668;3.384;63.516;0.63516
0.684;0.678;0.68;0.677;0.669;3.388;63.516;0.63516
0.683;0.677;0.679;0.677;0.668;3.384;63.429;0.63429
0.684;0.679;0.681;0.678;0.67;3.392;63.409;0.63409
0.683;0.678;0.679;0.677;0.668;3.385;63.419;0.63419
0.684;0.678;0.68;0.677;0.669;3.388;63.424;0.63424
0.683;0.677;0.679;0.677;0.668;3.384;63.409;0.63409
0.684;0.678;0.68;0.678;0.669;3.389;63.365;0.63365
0.683;0.678;0.679;0.677;0.668;3.385;63.346;0.63346
0.684;0.679;0.681;0.678;0.67;3.392;63.316;0.63316
0.683;0.677;0.679;0.677;0.668;3.384;63.316;0.63316
0.684;0.679;0.681;0.678;0.67;3.392;63.316;0.63316
0.683;0.678;0.679;0.677;0.668;3.385;63.282;0.63282
0.685;0.679;0.681;0.678;0.67;3.393;63.258;0.63258
0.683;0.678;0.68;0.677;0.669;3.387;63.223;0.63223
0.684;0.679;0.681;0.679;0.67;3.393;63.214;0.63214
0.683;0.678;0.68;0.678;0.669;3.388;63.17;0.6317
0.684;0.679;0.681;0.678;0.669;3.391;63.14;0.6314
0.684;0.678;0.68;0.678;0.669;3.389;63.126;0.63126
0.684;0.679;0.681;0.678;0.67;3.392;63.116;0.63116
0.684;0.679;0.681;0.678;0.669;3.391;63.096;0.63096
0.684;0.679;0.681;0.678;0.67;3.392;63.048;0.63048
0.684;0.678;0.68;0.678;0.669;3.389;63.057;0.63057
0.684;0.679;0.681;0.678;0.67;3.392;63.028;0.63028
0.684;0.678;0.68;0.678;0.669;3.389;63.028;0.63028
0.685;0.679;0.681;0.679;0.67;3.394;63.004;0.63004
0.684;0.678;0.68;0.678;0.669;3.389;62.955;0.62955
0.685;0.678;0.68;0.678;0.669;3.39;62.95;0.6295
0.685;0.679;0.681;0.678;0.67;3.393;62.93;0.6293
0.685;0.679;0.681;0.679;0.67;3.394;62.906;0.62906
0.685;0.678;0.68;0.678;0.669;3.39;62.872;0.62872
0.685;0.679;0.681;0.678;0.67;3.393;62.872;0.62872
0.685;0.679;0.681;0.679;0.67;3.394;62.857;0.62857
0.685;0.679;0.681;0.678;0.67;3.393;62.823;0.62823
0.686;0.679;0.681;0.679;0.67;3.395;62.833;0.62833
0.685;0.678;0.68;0.678;0.669;3.39;62.823;0.62823
0.686;0.68;0.682;0.679;0.671;3.398;62.779;0.62779
0.685;0.679;0.681;0.678;0.67;3.393;62.755;0.62755
0.686;0.68;0.682;0.679;0.671;3.398;62.735;0.62735
0.686;0.679;0.681;0.679;0.67;3.395;62.73;0.6273
0.687;0.68;0.682;0.679;0.671;3.399;62.711;0.62711
0.686;0.679;0.681;0.679;0.67;3.395;62.681;0.62681
0.687;0.68;0.682;0.679;0.671;3.399;62.652;0.62652
0.686;0.679;0.681;0.679;0.67;3.395;62.637;0.62637
0.687;0.68;0.682;0.679;0.671;3.399;62.618;0.62618
0.686;0.679;0.681;0.679;0.67;3.395;62.574;0.62574
0.687;0.68;0.682;0.679;0.671;3.399;62.589;0.62589
0.686;0.679;0.681;0.679;0.67;3.395;62.554;0.62554
0.687;0.68;0.682;0.68;0.671;3.4;62.549;0.62549
0.686;0.679;0.681;0.679;0.67;3.395;62.535;0.62535
0.687;0.68;0.682;0.679;0.671;3.399;62.471;0.62471
0.686;0.679;0.681;0.678;0.67;3.394;62.452;0.62452
0.687;0.68;0.682;0.68;0.671;3.4;62.462;0.62462
0.687;0.679;0.682;0.679;0.671;3.398;62.462;0.62462
0.687;0.681;0.682;0.68;0.672;3.402;62.437;0.62437
0.686;0.68;0.681;0.679;0.67;3.396;62.403;0.62403
0.688;0.681;0.683;0.68;0.672;3.404;62.364;0.62364
0.687;0.68;0.682;0.679;0.671;3.399;62.335;0.62335
0.687;0.681;0.683;0.68;0.672;3.403;62.339;0.62339
0.687;0.68;0.682;0.679;0.671;3.399;62.325;0.62325
0.688;0.681;0.683;0.68;0.672;3.404;62.281;0.62281
0.687;0.68;0.682;0.679;0.671;3.399;62.256;0.62256
0.687;0.68;0.682;0.68;0.672;3.401;62.252;0.62252
0.687;0.68;0.682;0.679;0.671;3.399;62.276;0.62276
0.687;0.68;0.682;0.68;0.672;3.401;62.242;0.62242
0.687;0.68;0.682;0.679;0.671;3.399;62.222;0.62222
0.688;0.681;0.683;0.68;0.672;3.404;62.164;0.62164
0.687;0.68;0.682;0.679;0.671;3.399;62.154;0.62154
0.688;0.681;0.683;0.68;0.672;3.404;62.168;0.62168
0.687;0.68;0.682;0.679;0.671;3.399;62.129;0.62129
0.688;0.681;0.683;0.681;0.672;3.405;62.09;0.6209
0.687;0.68;0.682;0.68;0.671;3.4;62.071;0.62071
0.688;0.681;0.683;0.68;0.672;3.404;62.056;0.62056
0.687;0.68;0.682;0.68;0.671;3.4;62.051;0.62051
0.688;0.681;0.683;0.681;0.673;3.406;62.017;0.62017
0.687;0.681;0.683;0.68;0.672;3.403;61.973;0.61973
0.688;0.681;0.683;0.68;0.672;3.404;61.954;0.61954
0.688;0.681;0.683;0.68;0.672;3.404;61.939;0.61939
0.688;0.682;0.684;0.681;0.673;3.408;61.944;0.61944
0.688;0.681;0.683;0.68;0.672;3.404;61.939;0.61939
0.688;0.681;0.683;0.681;0.673;3.406;61.861;0.61861
0.688;0.681;0.683;0.68;0.672;3.404;61.861;0.61861
0.689;0.682;0.684;0.681;0.673;3.409;61.841;0.61841
0.688;0.681;0.683;0.68;0.672;3.404;61.831;0.61831
0.688;0.681;0.683;0.68;0.672;3.404;61.822;0.61822
0.689;0.682;0.684;0.681;0.673;3.409;61.758;0.61758
0.688;0.682;0.683;0.681;0.673;3.407;61.758;0.61758
0.688;0.681;0.683;0.681;0.673;3.406;61.753;0.61753
0.688;0.681;0.683;0.681;0.673;3.406;61.753;0.61753
0.689;0.682;0.684;0.681;0.673;3.409;61.719;0.61719
0.688;0.681;0.683;0.68;0.672;3.404;61.661;0.61661
0.689;0.682;0.684;0.682;0.673;3.41;61.665;0.61665
0.688;0.681;0.683;0.681;0.672;3.405;61.661;0.61661
0.689;0.683;0.684;0.682;0.673;3.411;61.646;0.61646
0.688;0.681;0.683;0.681;0.673;3.406;61.621;0.61621
0.689;0.683;0.684;0.682;0.673;3.411;61.568;0.61568
0.688;0.682;0.684;0.681;0.673;3.408;61.568;0.61568
0.689;0.683;0.684;0.682;0.673;3.411;61.568;0.61568
0.689;0.682;0.684;0.681;0.673;3.409;61.548;0.61548
0.689;0.682;0.684;0.682;0.673;3.41;61.524;0.61524
0.689;0.682;0.684;0.682;0.673;3.41;61.47;0.6147
0.689;0.682;0.684;0.681;0.673;3.409;61.47;0.6147
0.689;0.682;0.684;0.681;0.673;3.409;61.465;0.61465
0.689;0.683;0.685;0.682;0.674;3.413;61.455;0.61455
0.688;0.683;0.684;0.682;0.673;3.41;61.426;0.61426
0.689;0.683;0.685;0.682;0.674;3.413;61.368;0.61368
0.689;0.683;0.684;0.681;0.673;3.41;61.368;0.61368
0.689;0.683;0.684;0.682;0.674;3.412;61.343;0.61343
0.688;0.683;0.684;0.681;0.673;3.409;61.348;0.61348
0.689;0.684;0.684;0.682;0.674;3.413;61.358;0.61358
0.689;0.683;0.684;0.681;0.673;3.41;61.299;0.61299
0.689;0.684;0.685;0.683;0.674;3.415;61.275;0.61275
0.689;0.683;0.684;0.682;0.674;3.412;61.26;0.6126
0.689;0.683;0.684;0.682;0.674;3.412;61.231;0.61231
0.689;0.683;0.684;0.682;0.674;3.412;61.221;0.61221
0.689;0.684;0.685;0.682;0.674;3.414;61.177;0.61177
0.689;0.683;0.685;0.682;0.674;3.413;61.167;0.61167
0.689;0.684;0.685;0.682;0.674;3.414;61.158;0.61158
0.689;0.683;0.685;0.683;0.674;3.414;61.104;0.61104
0.689;0.683;0.684;0.682;0.674;3.412;61.074;0.61074
0.689;0.683;0.685;0.682;0.674;3.413;61.074;0.61074
0.69;0.684;0.685;0.683;0.674;3.416;61.084;0.61084
0.69;0.684;0.685;0.682;0.674;3.415;61.06;0.6106
0.689;0.684;0.685;0.682;0.674;3.414;61.045;0.61045
0.69;0.684;0.685;0.683;0.674;3.416;61.021;0.61021
0.689;0.684;0.685;0.683;0.674;3.415;60.977;0.60977
0.689;0.683;0.685;0.682;0.674;3.413;60.982;0.60982
0.69;0.684;0.685;0.683;0.675;3.417;60.967;0.60967
0.689;0.683;0.685;0.682;0.674;3.413;60.938;0.60938
0.69;0.684;0.686;0.683;0.675;3.418;60.918;0.60918
0.69;0.684;0.685;0.682;0.674;3.415;60.879;0.60879
0.69;0.685;0.686;0.683;0.675;3.419;60.879;0.60879
0.69;0.684;0.685;0.682;0.674;3.415;60.85;0.6085
0.691;0.685;0.686;0.683;0.675;3.42;60.811;0.60811
0.691;0.684;0.686;0.683;0.675;3.419;60.791;0.60791
0.69;0.684;0.685;0.683;0.675;3.417;60.786;0.60786
0.69;0.684;0.685;0.682;0.674;3.415;60.781;0.60781
0.691;0.685;0.686;0.684;0.676;3.422;60.767;0.60767
0.69;0.684;0.685;0.683;0.675;3.417;60.723;0.60723
0.69;0.684;0.686;0.683;0.675;3.418;60.694;0.60694
0.69;0.684;0.685;0.683;0.675;3.417;60.684;0.60684
0.691;0.685;0.686;0.683;0.675;3.42;60.684;0.60684
0.69;0.684;0.686;0.683;0.675;3.418;60.645;0.60645
0.691;0.685;0.686;0.684;0.675;3.421;60.645;0.60645
0.691;0.685;0.686;0.684;0.676;3.422;60.625;0.60625
0.691;0.685;0.686;0.683;0.675;3.42;60.586;0.60586
0.691;0.685;0.686;0.683;0.675;3.42;60.576;0.60576
0.691;0.685;0.686;0.684;0.676;3.422;60.547;0.60547
0.691;0.685;0.686;0.683;0.675;3.42;60.527;0.60527
0.691;0.685;0.686;0.684;0.676;3.422;60.498;0.60498
0.691;0.685;0.686;0.683;0.675;3.42;60.488;0.60488
0.692;0.685;0.687;0.684;0.676;3.424;60.493;0.60493
0.691;0.684;0.685;0.683;0.675;3.418;60.435;0.60435
0.692;0.685;0.687;0.684;0.676;3.424;60.405;0.60405
0.691;0.685;0.686;0.683;0.675;3.42;60.391;0.60391
0.692;0.685;0.687;0.684;0.676;3.424;60.391;0.60391
0.691;0.685;0.686;0.683;0.675;3.42;60.366;0.60366
0.692;0.685;0.687;0.684;0.676;3.424;60.342;0.60342
0.691;0.685;0.686;0.683;0.675;3.42;60.347;0.60347
0.692;0.686;0.687;0.684;0.676;3.425;60.313;0.60313
0.691;0.685;0.686;0.683;0.675;3.42;60.293;0.60293
0.691;0.685;0.686;0.684;0.676;3.422;60.288;0.60288
0.691;0.685;0.686;0.684;0.676;3.422;60.234;0.60234
0.692;0.686;0.687;0.684;0.676;3.425;60.21;0.6021
0.692;0.686;0.687;0.684;0.676;3.425;60.195;0.60195
0.692;0.686;0.687;0.684;0.676;3.425;60.195;0.60195
0.691;0.686;0.687;0.684;0.676;3.424;60.2;0.602
0.692;0.686;0.687;0.684;0.677;3.426;60.181;0.60181
0.691;0.686;0.687;0.684;0.676;3.424;60.112;0.60112
0.692;0.686;0.687;0.685;0.677;3.427;60.083;0.60083
0.692;0.686;0.686;0.684;0.676;3.424;60.093;0.60093
0.692;0.686;0.687;0.684;0.677;3.426;60.098;0.60098
0.691;0.686;0.686;0.684;0.676;3.423;60.073;0.60073
0.693;0.687;0.688;0.685;0.677;3.43;60.034;0.60034
0.692;0.686;0.687;0.684;0.677;3.426;60.024;0.60024
0.692;0.686;0.687;0.685;0.677;3.427;60;0.6
0.692;0.686;0.687;0.685;0.677;3.427;59.976;0.59976
0.692;0.686;0.687;0.684;0.677;3.426;59.932;0.59932
0.692;0.686;0.687;0.684;0.677;3.426;59.941;0.59941
0.692;0.686;0.687;0.684;0.677;3.426;59.907;0.59907
0.692;0.686;0.687;0.684;0.676;3.425;59.897;0.59897
0.693;0.687;0.688;0.685;0.677;3.43;59.893;0.59893
0.692;0.686;0.687;0.684;0.677;3.426;59.819;0.59819
0.693;0.687;0.688;0.685;0.677;3.43;59.81;0.5981
0.692;0.686;0.687;0.684;0.677;3.426;59.805;0.59805
0.693;0.687;0.688;0.685;0.677;3.43;59.775;0.59775
0.692;0.687;0.687;0.685;0.677;3.428;59.736;0.59736
0.693;0.687;0.688;0.685;0.677;3.43;59.717;0.59717
0.692;0.687;0.687;0.684;0.677;3.427;59.722;0.59722
0.693;0.687;0.688;0.685;0.677;3.43;59.712;0.59712
0.692;0.687;0.688;0.685;0.677;3.429;59.678;0.59678
0.692;0.687;0.688;0.685;0.677;3.429;59.673;0.59673
0.692;0.687;0.687;0.685;0.677;3.428;59.619;0.59619
0.693;0.688;0.689;0.686;0.678;3.434;59.614;0.59614
0.692;0.687;0.688;0.685;0.677;3.429;59.604;0.59604
0.693;0.687;0.688;0.686;0.678;3.432;59.595;0.59595
0.693;0.687;0.687;0.685;0.677;3.429;59.556;0.59556
0.693;0.687;0.688;0.686;0.678;3.432;59.521;0.59521
0.693;0.687;0.688;0.685;0.677;3.43;59.502;0.59502
0.693;0.688;0.689;0.686;0.678;3.434;59.482;0.59482
0.693;0.687;0.688;0.685;0.677;3.43;59.497;0.59497
0.694;0.688;0.689;0.686;0.678;3.435;59.473;0.59473
0.693;0.687;0.688;0.686;0.678;3.432;59.424;0.59424
0.693;0.687;0.688;0.686;0.678;3.432;59.438;0.59438
0.693;0.687;0.688;0.685;0.678;3.431;59.419;0.59419
0.694;0.688;0.689;0.686;0.678;3.435;59.38;0.5938
0.693;0.687;0.688;0.685;0.678;3.431;59.326;0.59326
0.694;0.689;0.69;0.687;0.679;3.439;59.321;0.59321
0.693;0.688;0.688;0.686;0.678;3.433;59.321;0.59321
0.694;0.688;0.689;0.686;0.678;3.435;59.311;0.59311
0.693;0.688;0.689;0.686;0.678;3.434;59.272;0.59272
0.694;0.688;0.689;0.687;0.678;3.436;59.219;0.59219
0.693;0.688;0.689;0.686;0.678;3.434;59.219;0.59219
0.694;0.688;0.689;0.686;0.678;3.435;59.219;0.59219
0.693;0.688;0.689;0.686;0.678;3.434;59.219;0.59219
0.693;0.688;0.689;0.686;0.678;3.434;59.194;0.59194
0.694;0.688;0.689;0.686;0.679;3.436;59.165;0.59165
0.694;0.688;0.689;0.686;0.679;3.436;59.126;0.59126
0.694;0.688;0.689;0.686;0.679;3.436;59.121;0.59121
0.694;0.688;0.689;0.686;0.679;3.436;59.082;0.59082
0.694;0.688;0.689;0.687;0.679;3.437;59.082;0.59082
0.694;0.688;0.689;0.686;0.679;3.436;59.028;0.59028
0.694;0.689;0.689;0.687;0.679;3.438;59.028;0.59028
0.694;0.688;0.689;0.686;0.678;3.435;59.028;0.59028
0.694;0.688;0.689;0.687;0.679;3.437;59.023;0.59023
0.694;0.688;0.689;0.687;0.679;3.437;58.95;0.5895
0.694;0.688;0.69;0.687;0.679;3.438;58.93;0.5893
0.694;0.688;0.689;0.687;0.679;3.437;58.926;0.58926
0.694;0.689;0.69;0.687;0.679;3.439;58.926;0.58926
0.694;0.688;0.689;0.687;0.679;3.437;58.896;0.58896
0.694;0.689;0.69;0.687;0.679;3.439;58.901;0.58901
0.694;0.688;0.69;0.687;0.679;3.438;58.901;0.58901
0.694;0.688;0.69;0.687;0.679;3.438;58.847;0.58847
0.695;0.689;0.69;0.687;0.68;3.441;58.794;0.58794
0.695;0.689;0.69;0.687;0.68;3.441;58.779;0.58779
0.695;0.689;0.69;0.688;0.68;3.442;58.784;0.58784
0.694;0.688;0.69;0.687;0.68;3.439;58.73;0.5873
0.694;0.689;0.691;0.688;0.68;3.442;58.725;0.58725
0.694;0.688;0.69;0.687;0.68;3.439;58.725;0.58725
0.694;0.689;0.691;0.688;0.68;3.442;58.706;0.58706
0.695;0.689;0.691;0.688;0.68;3.443;58.662;0.58662
0.695;0.689;0.691;0.688;0.68;3.443;58.633;0.58633
0.695;0.689;0.691;0.687;0.68;3.442;58.628;0.58628
0.694;0.689;0.691;0.687;0.68;3.441;58.598;0.58598
0.695;0.689;0.691;0.688;0.68;3.443;58.589;0.58589
0.695;0.689;0.691;0.688;0.68;3.443;58.584;0.58584
0.695;0.689;0.691;0.687;0.68;3.442;58.564;0.58564
0.695;0.689;0.69;0.688;0.68;3.442;58.535;0.58535
0.695;0.69;0.692;0.688;0.681;3.446;58.481;0.58481
0.695;0.69;0.691;0.688;0.68;3.444;58.471;0.58471
0.695;0.689;0.691;0.688;0.68;3.443;58.462;0.58462
0.695;0.689;0.691;0.687;0.68;3.442;58.432;0.58432
0.695;0.69;0.691;0.688;0.681;3.445;58.427;0.58427
0.695;0.69;0.691;0.688;0.68;3.444;58.427;0.58427
0.695;0.69;0.691;0.688;0.681;3.445;58.374;0.58374
0.695;0.689;0.691;0.688;0.68;3.443;58.369;0.58369
0.695;0.69;0.692;0.69;0.681;3.448;58.339;0.58339
0.695;0.69;0.691;0.689;0.681;3.446;58.33;0.5833
0.695;0.69;0.692;0.689;0.681;3.447;58.296;0.58296
0.695;0.689;0.691;0.689;0.68;3.444;58.281;0.58281
0.695;0.69;0.692;0.689;0.681;3.447;58.266;0.58266
0.695;0.69;0.691;0.689;0.68;3.445;58.242;0.58242
0.696;0.691;0.692;0.69;0.682;3.451;58.227;0.58227
0.695;0.69;0.692;0.689;0.681;3.447;58.169;0.58169
0.696;0.69;0.692;0.69;0.682;3.45;58.178;0.58178
0.695;0.69;0.692;0.689;0.681;3.447;58.188;0.58188
0.696;0.691;0.693;0.69;0.682;3.452;58.178;0.58178
0.695;0.69;0.692;0.689;0.681;3.447;58.129;0.58129
0.696;0.69;0.693;0.69;0.682;3.451;58.071;0.58071
0.695;0.69;0.692;0.689;0.681;3.447;58.066;0.58066
0.696;0.69;0.693;0.69;0.682;3.451;58.056;0.58056
0.695;0.69;0.692;0.69;0.681;3.448;58.042;0.58042
0.696;0.691;0.693;0.69;0.682;3.452;58.022;0.58022
0.696;0.69;0.692;0.69;0.681;3.449;57.973;0.57973
0.697;0.691;0.693;0.691;0.682;3.454;57.983;0.57983
0.696;0.69;0.692;0.689;0.681;3.448;57.983;0.57983
0.696;0.691;0.693;0.69;0.682;3.452;57.954;0.57954
0.696;0.69;0.692;0.69;0.681;3.449;57.919;0.57919
0.697;0.691;0.693;0.69;0.682;3.453;57.871;0.57871
0.696;0.691;0.692;0.69;0.682;3.451;57.875;0.57875
0.696;0.691;0.693;0.69;0.682;3.452;57.851;0.57851
0.696;0.69;0.692;0.69;0.682;3.45;57.841;0.57841
0.696;0.691;0.693;0.69;0.682;3.452;57.846;0.57846
0.696;0.691;0.692;0.69;0.682;3.451;57.822;0.57822
0.696;0.69;0.692;0.69;0.681;3.449;57.768;0.57768
0.696;0.691;0.693;0.69;0.682;3.452;57.773;0.57773
0.696;0.691;0.693;0.69;0.682;3.452;57.768;0.57768
0.696;0.691;0.693;0.69;0.682;3.452;57.729;0.57729
0.697;0.691;0.693;0.691;0.682;3.454;57.68;0.5768
0.696;0.691;0.693;0.69;0.682;3.452;57.67;0.5767
0.696;0.691;0.693;0.69;0.682;3.452;57.656;0.57656
0.697;0.691;0.693;0.691;0.683;3.455;57.646;0.57646
0.696;0.691;0.693;0.69;0.682;3.452;57.651;0.57651
0.697;0.691;0.693;0.691;0.683;3.455;57.617;0.57617
0.696;0.691;0.693;0.69;0.682;3.452;57.592;0.57592
0.697;0.691;0.693;0.69;0.683;3.454;57.558;0.57558
0.697;0.691;0.693;0.691;0.683;3.455;57.553;0.57553
0.697;0.691;0.693;0.691;0.683;3.455;57.534;0.57534
0.697;0.692;0.694;0.691;0.683;3.457;57.47;0.5747
0.697;0.691;0.693;0.691;0.683;3.455;57.47;0.5747
0.697;0.692;0.694;0.691;0.683;3.457;57.451;0.57451
0.697;0.692;0.694;0.691;0.683;3.457;57.455;0.57455
0.697;0.691;0.693;0.691;0.683;3.455;57.421;0.57421
0.698;0.692;0.694;0.691;0.683;3.458;57.372;0.57372
0.697;0.691;0.693;0.691;0.683;3.455;57.368;0.57368
0.697;0.692;0.694;0.691;0.683;3.457;57.368;0.57368
0.697;0.692;0.694;0.691;0.683;3.457;57.353;0.57353
0.697;0.692;0.694;0.691;0.683;3.457;57.333;0.57333
0.697;0.692;0.693;0.691;0.683;3.456;57.324;0.57324
0.697;0.692;0.694;0.691;0.683;3.457;57.28;0.5728
0.697;0.692;0.693;0.691;0.683;3.456;57.231;0.57231
0.698;0.692;0.694;0.691;0.683;3.458;57.25;0.5725
0.697;0.691;0.693;0.691;0.682;3.454;57.255;0.57255
0.698;0.692;0.694;0.692;0.684;3.46;57.231;0.57231
0.697;0.692;0.694;0.691;0.683;3.457;57.172;0.57172
0.698;0.692;0.694;0.692;0.684;3.46;57.153;0.57153
0.697;0.692;0.694;0.691;0.683;3.457;57.148;0.57148
0.698;0.692;0.694;0.692;0.684;3.46;57.123;0.57123
0.697;0.692;0.694;0.691;0.683;3.457;57.089;0.57089
0.698;0.692;0.694;0.692;0.684;3.46;57.075;0.57075
0.697;0.692;0.694;0.692;0.684;3.459;57.045;0.57045
0.698;0.692;0.694;0.692;0.684;3.46;57.05;0.5705
0.697;0.692;0.694;0.691;0.683;3.457;57.05;0.5705
0.697;0.692;0.694;0.691;0.684;3.458;57.035;0.57035
0.697;0.692;0.694;0.692;0.684;3.459;56.977;0.56977
0.698;0.693;0.695;0.692;0.684;3.462;56.977;0.56977
0.697;0.692;0.694;0.692;0.684;3.459;56.952;0.56952
0.698;0.693;0.695;0.692;0.684;3.462;56.933;0.56933
0.697;0.692;0.694;0.691;0.684;3.458;56.913;0.56913
0.699;0.693;0.695;0.692;0.685;3.464;56.874;0.56874
0.698;0.693;0.695;0.692;0.684;3.462;56.84;0.5684
0.698;0.693;0.695;0.692;0.684;3.462;56.84;0.5684
0.698;0.693;0.694;0.692;0.684;3.461;56.816;0.56816
0.699;0.693;0.695;0.693;0.684;3.464;56.777;0.56777
0.697;0.692;0.694;0.692;0.684;3.459;56.781;0.56781
0.698;0.694;0.695;0.693;0.685;3.465;56.767;0.56767
0.698;0.693;0.695;0.692;0.684;3.462;56.733;0.56733
0.698;0.693;0.695;0.693;0.684;3.463;56.733;0.56733
0.698;0.693;0.695;0.692;0.684;3.462;56.723;0.56723
0.698;0.693;0.695;0.693;0.685;3.464;56.679;0.56679
0.698;0.693;0.695;0.692;0.684;3.462;56.684;0.56684
0.699;0.694;0.695;0.693;0.685;3.466;56.664;0.56664
0.698;0.693;0.695;0.692;0.684;3.462;56.65;0.5665
0.699;0.694;0.696;0.694;0.686;3.469;56.625;0.56625
0.698;0.693;0.695;0.693;0.685;3.464;56.591;0.56591
0.699;0.694;0.695;0.693;0.685;3.466;56.567;0.56567
0.698;0.693;0.695;0.692;0.684;3.462;56.562;0.56562
0.699;0.694;0.696;0.693;0.685;3.467;56.508;0.56508
0.698;0.693;0.695;0.693;0.685;3.464;56.498;0.56498
0.699;0.694;0.696;0.693;0.685;3.467;56.528;0.56528
0.698;0.693;0.695;0.693;0.685;3.464;56.503;0.56503
0.699;0.694;0.696;0.694;0.686;3.469;56.464;0.56464
0.699;0.694;0.695;0.693;0.685;3.466;56.41;0.5641
0.699;0.694;0.696;0.694;0.685;3.468;56.41;0.5641
0.699;0.693;0.696;0.693;0.685;3.466;56.425;0.56425
0.699;0.694;0.696;0.694;0.685;3.468;56.391;0.56391
0.699;0.694;0.696;0.693;0.685;3.467;56.381;0.56381
0.699;0.693;0.696;0.693;0.685;3.466;56.357;0.56357
0.7;0.695;0.697;0.694;0.687;3.473;56.313;0.56313
0.699;0.694;0.696;0.693;0.685;3.467;56.322;0.56322
0.699;0.694;0.696;0.694;0.686;3.469;56.313;0.56313
0.699;0.694;0.696;0.693;0.686;3.468;56.313;0.56313
0.699;0.694;0.696;0.694;0.686;3.469;56.239;0.56239
0.699;0.694;0.696;0.693;0.685;3.467;56.239;0.56239
0.7;0.694;0.697;0.694;0.686;3.471;56.195;0.56195
0.699;0.694;0.696;0.694;0.686;3.469;56.186;0.56186
